W/L,winner,Date,Fighter,Opponent,f_SLpM,f_SApM,f_TD_pct,f_W_pct,f_KO_pct,f_Sub_pct,f_Finish_pct,o_SLpM,o_SApM,o_TD_pct,o_W_pct,o_KO_pct,o_Sub_pct,o_Finish_pct,f_ELO,o_ELO
win,Viscardi Andrade,2013-08-03,Viscardi Andrade,Bristol Marunde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
win,Jermaine Andre,2002-07-05,Jermaine Andre,Joey Villasenor,1.61,1.968,0.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0
win,Jermaine Andre,2001-11-03,Jermaine Andre,Ronald Jhun,1.988,2.429,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Lance Gibson,2000-03-10,Jermaine Andre,Lance Gibson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1008.0
loss,Brad Scott,2015-05-09,Dylan Andrews,Brad Scott,1.977,2.05,1.667,0.4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1008.0
loss,Sam Alvey,2014-11-07,Dylan Andrews,Sam Alvey,2.004,1.976,1.5,0.75,1.0,0.0,1.0,5.467,5.667,0.0,0.0,0.0,0.0,1.0,1000.0,1000.0
loss,Clint Hester,2013-12-06,Dylan Andrews,Clint Hester,2.27,1.702,1.333,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048.0,1000.0
win,Dylan Andrews,2013-08-28,Dylan Andrews,Papy Abedi,5.941,2.079,0.0,1.0,1.0,0.0,1.0,3.456,4.283,1.25,0.25,0.0,0.0,1.0,992.0,1000.0
win,Dylan Andrews,2013-04-13,Dylan Andrews,Jimmy Quinlan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Matt Hamill,2008-12-27,Reese Andy,Matt Hamill,2.0,2.533,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Brandon Vera,2008-07-19,Reese Andy,Brandon Vera,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0
loss,Kai,2022-06-10,Angga Lu,Kai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,973.5729047230266
win,Julius Anglickas,2019-08-13,Julius Anglickas,Karl Reed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1009.0,1000.0
loss,Sean Woodson,2021-11-13,Collin Anglin,Sean Woodson,5.176,4.397,2.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.506790953437,1000.0
loss,Melsik Baghdasaryan,2021-07-31,Collin Anglin,Melsik Baghdasaryan,5.867,3.467,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1000.0
win,Collin Anglin,2020-09-15,Collin Anglin,Muhammad Naimov,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0
loss,Cody Gibson,2024-11-02,Chad Anheliger,Cody Gibson,3.598,3.108,0.8,0.6,0.333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
win,Chad Anheliger,2024-03-16,Chad Anheliger,Charalampos Grigoriou,3.067,3.547,1.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0
loss,Jose Johnson,2023-11-18,Chad Anheliger,Jose Johnson,3.513,3.307,0.0,0.667,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1179.353990988987,1000.0
loss,Alatengheili,2022-09-10,Chad Anheliger,Alatengheili,3.993,3.327,0.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1032.0,1008.0
win,Chad Anheliger,2022-02-19,Chad Anheliger,Jesse Strader,3.133,2.067,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0
win,Chad Anheliger,2021-09-07,Chad Anheliger,Muin Gafurov,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Ryan Gracie,2004-12-31,Yoji Anjo,Ryan Gracie,0.735,2.206,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0
loss,Matt Lindland,2000-12-16,Yoji Anjo,Matt Lindland,0.837,1.72,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0
loss,Murilo Bustamante,2000-04-14,Yoji Anjo,Murilo Bustamante,1.125,1.625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0
loss,David Abbott,1997-12-21,Yoji Anjo,David Abbott,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.706,2.467,0.538,0.4,0.571,0.429,1.0,990.0,1008.0
loss,Alex Pereira,2025-10-04,Magomed Ankalaev,Alex Pereira,3.533,2.389,0.688,0.6,0.462,0.0,1.0,3.832,3.921,0.333,0.333,1.0,0.0,1.0,976.0,1000.0
win,Magomed Ankalaev,2025-03-08,Magomed Ankalaev,Alex Pereira,3.502,2.297,0.733,0.6,0.5,0.0,1.0,4.463,4.049,0.5,0.5,1.0,0.0,1.0,1000.0,1000.0
win,Magomed Ankalaev,2024-10-26,Magomed Ankalaev,Aleksandar Rakic,3.486,2.183,0.786,0.6,0.545,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0
win,Magomed Ankalaev,2024-01-13,Magomed Ankalaev,Johnny Walker,3.408,2.136,0.846,0.6,0.5,0.0,1.0,2.812,6.562,0.0,0.0,0.0,0.0,1.0,1016.0,1010.3749159893273
nc,Draw,2023-10-21,Magomed Ankalaev,Johnny Walker,3.394,2.089,0.833,0.8,0.5,0.0,1.0,0.472,10.394,0.0,0.0,0.0,0.0,1.0,1121.6874679584128,1000.0
draw,Draw,2022-12-10,Magomed Ankalaev,Jan Blachowicz,3.449,2.068,0.727,1.0,0.5,0.0,1.0,3.246,4.011,1.333,0.667,0.5,0.0,1.0,1074.5205750087187,1000.0
win,Magomed Ankalaev,2022-07-30,Magomed Ankalaev,Anthony Smith,3.298,2.058,0.8,1.0,0.444,0.0,1.0,1.579,6.316,0.0,0.0,0.0,0.0,1.0,1055.0,1016.0
win,Magomed Ankalaev,2022-03-12,Magomed Ankalaev,Thiago Santos,3.345,1.967,0.778,1.0,0.5,0.0,1.0,6.667,2.133,1.0,1.0,1.0,0.0,1.0,973.5729047230266,1000.0
win,Magomed Ankalaev,2021-10-30,Magomed Ankalaev,Volkan Oezdemir,3.144,1.731,0.75,1.0,0.571,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0
win,Magomed Ankalaev,2021-02-27,Magomed Ankalaev,Nikita Krylov,3.209,1.4,0.429,1.0,0.667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0
win,Magomed Ankalaev,2020-10-24,Magomed Ankalaev,Ion Cutelaba,3.089,1.316,0.5,1.0,0.6,0.0,1.0,8.911,3.96,0.0,0.5,1.0,0.0,1.0,1235.3024061674496,1000.0
win,Magomed Ankalaev,2020-02-29,Magomed Ankalaev,Ion Cutelaba,2.985,1.245,0.6,0.8,0.5,0.0,1.0,9.057,2.717,0.0,1.0,1.0,0.0,1.0,1000.0,1000.0
win,Magomed Ankalaev,2019-11-09,Magomed Ankalaev,Dalcha Lungiambula,2.722,1.392,0.5,0.75,0.333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0
win,Magomed Ankalaev,2019-02-23,Magomed Ankalaev,Klidson Abreu,3.915,1.158,0.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1014.0,984.0
win,Magomed Ankalaev,2018-09-15,Magomed Ankalaev,Marcin Prachnio,3.938,1.201,0.0,0.0,0.0,0.0,1.0,3.422,2.281,0.0,0.0,0.0,0.0,1.0,1018.0,1000.0
loss,Paul Craig,2018-03-17,Magomed Ankalaev,Paul Craig,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0
loss,Maxim Grishin,2020-10-17,Gadzhimurad Antigulov,Maxim Grishin,2.893,4.946,1.2,0.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1127.5205750087187
loss,Paul Craig,2020-07-25,Gadzhimurad Antigulov,Paul Craig,2.321,5.919,1.25,0.5,0.0,1.0,1.0,1.201,3.938,2.0,1.0,0.0,1.0,1.0,1119.7141347581085,1023.8064402506103
loss,Michal Oleksiejczuk,2019-04-20,Gadzhimurad Antigulov,Michal Oleksiejczuk,1.776,5.455,1.667,0.667,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.6250840106727,1000.0
loss,Ion Cutelaba,2018-07-28,Gadzhimurad Antigulov,Ion Cutelaba,0.577,0.865,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0
win,Gadzhimurad Antigulov,2017-05-13,Gadzhimurad Antigulov,Joachim Christensen,0.0,1.791,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1000.0
win,Gadzhimurad Antigulov,2016-11-19,Gadzhimurad Antigulov,Marcos Rogerio de Lima,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1191.9087703582163,1037.0
win,Adam Antolin,2017-08-29,Adam Antolin,Casey Kenney,0.0,0.0,0.0,0.75,0.667,0.333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1008.0
loss,Ronald Carillo,2011-04-01,Adam Antolin,Ronald Carillo,0.0,0.0,0.0,1.0,0.667,0.333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1007.872,1000.0
win,Adam Antolin,2008-09-13,Adam Antolin,Javi Alanis,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0
win,Adam Antolin,2008-02-01,Adam Antolin,Hugo Govea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0
loss,Mauricio Rua,2003-05-16,Angelo Antonio,Mauricio Rua,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1162.5367360871812,1000.0
loss,Islam Dulatov,2024-10-08,Vanilto Antunes,Islam Dulatov,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1121.6874679584128,1000.0
loss,Justin Ledet,2017-09-16,Azunna Anyanwu,Justin Ledet,2.479,2.603,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1017.0135819068739,1000.0
win,Azunna Anyanwu,2017-07-11,Azunna Anyanwu,Greg Rebello,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1051.7141347581085,992.0
loss,Jake Matthews,2018-06-23,Shinsho Anzai,Jake Matthews,3.492,3.692,1.333,0.667,0.5,0.0,1.0,6.2,2.1,1.0,1.0,1.0,0.0,1.0,1008.0,1000.0
win,Shinsho Anzai,2017-09-22,Shinsho Anzai,Luke Jumeau,3.584,4.115,1.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1027.0,1000.0
win,Shinsho Anzai,2015-09-26,Shinsho Anzai,Roger Zapata,7.237,7.938,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Alberto Mina,2014-08-23,Shinsho Anzai,Alberto Mina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,ChangMin Yoon,2025-05-22,Jin Aoi,ChangMin Yoon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0
win,Shinya Aoki,2012-12-31,Shinya Aoki,Antonio McKee,1.174,1.438,1.25,1.0,0.037,0.63,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1036.0,990.0
win,Shinya Aoki,2011-12-31,Shinya Aoki,Satoru Kitaoka,1.187,1.539,1.097,1.0,0.038,0.654,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
win,Shinya Aoki,2011-09-24,Shinya Aoki,Rob McCullough,1.198,1.584,1.067,1.0,0.04,0.64,1.0,2.333,0.933,1.0,1.0,0.0,0.0,1.0,1008.0,1008.0
win,Shinya Aoki,2011-05-29,Shinya Aoki,Rich Clementi,1.107,1.639,1.0,1.0,0.042,0.625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
win,Shinya Aoki,2011-04-09,Shinya Aoki,Lyle Beerbohm,1.105,1.648,1.0,0.8,0.043,0.609,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1007.872,1000.0
win,Shinya Aoki,2010-10-24,Shinya Aoki,Yokthai Sithoar,1.112,1.658,1.0,0.8,0.045,0.591,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1181.0651564331413,992.0
win,Shinya Aoki,2010-09-25,Shinya Aoki,Marcus Aurelio,1.028,1.851,0.84,0.8,0.05,0.65,1.0,1.869,2.891,1.5,0.4,0.2,0.4,1.0,1000.0,1000.0
win,Shinya Aoki,2010-07-10,Shinya Aoki,Tatsuya Kawajiri,1.042,1.862,0.875,0.6,0.053,0.632,1.0,5.289,3.128,1.5,0.5,0.0,0.0,1.0,1008.0,1000.0
loss,Gilbert Melendez,2010-04-17,Shinya Aoki,Gilbert Melendez,1.174,1.665,0.913,0.8,0.053,0.632,1.0,5.57,0.671,4.0,1.0,1.0,0.0,1.0,1044.0,984.0
win,Shinya Aoki,2009-12-31,Shinya Aoki,Mizuto Hirota,1.143,1.684,0.909,0.8,0.056,0.611,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0
win,Shinya Aoki,2009-10-06,Shinya Aoki,Joachim Hansen,1.205,1.701,0.714,0.8,0.059,0.588,1.0,3.31,3.98,0.25,0.5,1.0,0.0,1.0,1054.0,1000.0
win,Shinya Aoki,2009-07-20,Shinya Aoki,Vitor Ribeiro,1.001,1.765,0.75,0.8,0.062,0.625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1000.0
loss,Hayato Sakurai,2009-04-05,Shinya Aoki,Hayato Sakurai,1.006,1.698,0.737,1.0,0.062,0.625,1.0,2.24,1.061,0.0,1.0,1.0,0.0,1.0,984.0,1000.0
win,Shinya Aoki,2009-03-08,Shinya Aoki,David Gardner,1.052,1.804,0.722,0.8,0.067,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0
win,Shinya Aoki,2008-12-31,Shinya Aoki,Eddie Alvarez,1.067,1.822,0.812,0.8,0.077,0.538,1.0,5.586,2.697,3.25,1.0,0.75,0.0,1.0,1251.773574599171,961.0
win,Shinya Aoki,2008-09-23,Shinya Aoki,Todd Moore,1.058,1.836,0.8,0.6,0.083,0.5,1.0,1.6,2.8,1.0,0.0,0.0,0.0,1.0,1113.169345201324,1000.0
loss,Joachim Hansen,2008-07-21,Shinya Aoki,Joachim Hansen,1.207,1.796,0.692,0.8,0.091,0.545,1.0,3.427,4.808,0.333,0.333,1.0,0.0,1.0,1008.0,1000.0
win,Shinya Aoki,2008-07-21,Shinya Aoki,Caol Uno,1.207,1.796,0.692,0.8,0.091,0.545,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
win,Shinya Aoki,2008-06-15,Shinya Aoki,Katsuhiko Nagata,1.18,1.945,0.583,0.8,0.1,0.5,1.0,0.414,4.552,0.0,0.0,0.0,0.0,1.0,1091.8064402506102,1000.0
win,Shinya Aoki,2008-04-29,Shinya Aoki,Gesias Cavalcante,1.252,1.934,0.545,0.8,0.111,0.556,1.0,2.389,1.062,1.0,0.0,0.0,0.0,1.0,1000.0,1000.0
nc,Draw,2008-03-15,Shinya Aoki,Gesias Cavalcante,1.266,1.899,0.6,1.0,0.111,0.556,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
win,Shinya Aoki,2007-12-31,Shinya Aoki,Bu-Kyung Jung,0.975,2.31,0.556,1.0,0.125,0.625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
win,Shinya Aoki,2007-04-08,Shinya Aoki,Brian Lo-A-Njoe,1.016,2.245,0.5,1.0,0.143,0.571,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
win,Shinya Aoki,2007-02-17,Shinya Aoki,Akira Kikuchi,1.428,1.294,0.571,1.0,0.167,0.667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
win,Shinya Aoki,2006-12-31,Shinya Aoki,Joachim Hansen,1.299,1.349,0.333,1.0,0.2,0.6,1.0,3.497,5.594,0.0,1.0,1.0,0.0,1.0,1000.0,1000.0
win,Shinya Aoki,2006-11-05,Shinya Aoki,Clay French,1.307,1.307,0.4,0.8,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
win,Shinya Aoki,2006-10-14,Shinya Aoki,George Sotiropoulos,1.821,1.366,0.5,0.75,0.333,0.667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
win,Shinya Aoki,2006-08-27,Shinya Aoki,Jason Black,1.996,1.664,0.667,0.667,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1010.782105499411,1000.0
win,Shinya Aoki,2005-11-06,Shinya Aoki,Kuniyoshi Hironaka,0.73,1.898,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
win,Shinya Aoki,2005-01-29,Shinya Aoki,Keith Wisniewski,0.892,1.115,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1008.0
loss,Jutaro Nakao,2004-10-30,Shinya Aoki,Jutaro Nakao,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1093.7141347581085,1000.0
win,Aoriqileng Cody,2025-10-18,Aoriqileng Cody,Gibson,4.333,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0
loss,Rosas Jr.,2024-09-14,Aoriqileng Raul,Rosas Jr.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1043.2501680213454,1000.0
nc,Draw,2024-02-10,Aoriqileng Daniel,Marcos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,984.0,1000.0
win,Aoriqileng Johnny,2023-10-07,Aoriqileng Johnny,Munoz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.936,1000.0
loss,Zahabi,2023-06-10,Aoriqileng Aiemann,Zahabi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1032.0,1008.0
win,Aoriqileng Jay,2022-08-20,Aoriqileng Jay,Perrin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1000.0
win,Aoriqileng Cameron,2022-04-23,Aoriqileng Cameron,Else,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Durden,2021-11-20,Aoriqileng Cody,Durden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Molina,2021-04-24,Aoriqileng Jeff,Molina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1272.1277248211131,1007.7080144581
loss,Jeff Hughes,2018-07-24,Josh Appelt,Jeff Hughes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1092.0,1000.0
loss,Ryan Larson,2011-02-18,Erik Apple,Ryan Larson,0.0,0.198,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1015.7439999999999,1016.0
loss,Bobby Voelker,2009-11-20,Erik Apple,Bobby Voelker,0.0,0.538,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1158.5090682272717,1000.0
loss,Brock Larson,2007-03-24,Erik Apple,Brock Larson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0
loss,Jens Pulver,2006-04-02,Kenji Arai,Jens Pulver,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,3.4,0.0,0.0,0.0,0.0,1.0,1105.2474910372314,1027.0
loss,Dave Strasser,2003-04-25,Romie Aram,Dave Strasser,2.0,1.667,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1082.0,1050.2474910372314
win,Romie Aram,2002-10-19,Romie Aram,Joe Stevenson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0
loss,Song Yadong,2018-06-23,Felipe Arantes,Song Yadong,2.428,2.454,0.75,0.4,0.2,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1194.2997173834613,989.0341694739898
loss,Josh Emmett,2017-10-21,Felipe Arantes,Josh Emmett,2.379,2.23,0.818,0.6,0.2,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159.7141347581085,1000.0
loss,Erik Perez,2016-11-05,Felipe Arantes,Erik Perez,2.393,2.209,0.9,0.6,0.2,0.4,1.0,4.186,1.395,0.0,1.0,0.0,1.0,1.0,1008.0,1000.0
win,Felipe Arantes,2016-07-07,Felipe Arantes,Jerrod Sanders,2.507,2.286,1.0,0.6,0.25,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1032.0,1008.0
win,Felipe Arantes,2015-08-23,Felipe Arantes,Yves Jabouin,2.571,2.331,1.125,0.4,0.333,0.0,1.0,2.383,3.42,1.0,0.0,0.0,0.0,1.0,1008.0,1000.0
loss,Andre Fili,2014-10-25,Felipe Arantes,Andre Fili,2.673,2.256,0.857,0.6,0.333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0
win,Felipe Arantes,2014-02-15,Felipe Arantes,Maximo Blanco,2.687,2.126,0.833,0.4,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1074.2501680213454,1008.0
loss,Edimilson Souza,2013-09-04,Felipe Arantes,Edimilson Souza,2.77,1.81,0.4,0.4,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1000.0
win,Felipe Arantes,2013-06-08,Felipe Arantes,Godofredo Pepey,2.483,1.85,0.5,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
draw,Draw,2012-06-23,Felipe Arantes,Milton Vieira,2.467,1.8,0.0,0.333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,984.0,1000.0
win,Felipe Arantes,2012-01-14,Felipe Arantes,Antonio Carvalho,1.933,1.467,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1156.8064402506102,1000.0
loss,Iuri Alcantara,2011-08-27,Felipe Arantes,Iuri Alcantara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.204,2.039,0.0,1.0,1.0,0.0,1.0,1173.9143076132839,1000.0
loss,Sean Strickland,2015-07-15,Igor Araujo,Sean Strickland,1.181,1.847,1.0,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1032.0,1000.0
loss,George Sullivan,2014-09-13,Igor Araujo,George Sullivan,1.2,1.2,0.667,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0
win,Igor Araujo,2014-03-08,Igor Araujo,Danny Mitchell,1.4,1.2,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
win,Igor Araujo,2013-10-09,Igor Araujo,Ildemar Alcantara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.517,3.444,2.5,1.0,0.0,0.5,1.0,1008.0,1000.0
loss,Tracy Cortez,2025-06-28,Viviane Araujo,Tracy Cortez,4.037,4.871,1.917,0.4,0.143,0.0,1.0,4.4,2.6,4.0,1.0,0.0,0.0,1.0,1000.0,1000.0
win,Viviane Araujo,2024-11-16,Viviane Araujo,Karine Silva,4.11,4.959,1.818,0.4,0.167,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1170.8941241911762,1000.0
loss,Natalia Silva,2024-02-03,Viviane Araujo,Natalia Silva,4.339,5.193,1.9,0.4,0.167,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1003.0,1000.0
win,Viviane Araujo,2023-10-14,Viviane Araujo,Jennifer Maia,4.631,5.455,1.889,0.4,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,984.0,1000.0
loss,Amanda Ribas,2023-03-04,Viviane Araujo,Amanda Ribas,4.817,5.326,2.125,0.6,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1000.0
loss,Alexa Grasso,2022-10-15,Viviane Araujo,Alexa Grasso,4.762,5.129,2.143,0.6,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1015.4879999999998,1000.0
win,Viviane Araujo,2022-05-14,Viviane Araujo,Andrea Lee,5.14,5.478,2.0,0.6,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Katlyn Cerminara,2021-05-15,Viviane Araujo,Katlyn Cerminara,4.972,4.845,2.2,0.8,0.25,0.0,1.0,6.226,5.623,0.0,0.5,0.0,0.0,1.0,992.0,1000.0
win,Viviane Araujo,2021-01-20,Viviane Araujo,Roxanne Modafferi,4.767,5.323,1.75,0.75,0.333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
win,Viviane Araujo,2020-09-05,Viviane Araujo,Montana De La Rosa,4.51,5.196,2.333,0.667,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1032.0,1008.0
