W/L,winner,Date,Fighter,Opponent,f_SLpM,f_SApM,f_TD_pct,f_W_pct,f_KO_pct,f_Sub_pct,f_Finish_pct,o_SLpM,o_SApM,o_TD_pct,o_W_pct,o_KO_pct,o_Sub_pct,o_Finish_pct,f_ELO,o_ELO
win,Max Holloway,2012-08-11,Max Holloway,Justin Lawrence,7.017,2.067,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,992.0
win,Max Holloway,2012-06-01,Max Holloway,Pat Schilling,3.251,3.251,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.064,1008.0
loss,Dustin Poirier,2012-02-04,Max Holloway,Dustin Poirier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,992.0
loss,Kayla Harrison,2024-04-13,Holly Holm,Kayla Harrison,3.206,2.791,1.0,0.6,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
nc,Draw,2023-07-15,Holly Holm,Mayra Bueno Silva,3.17,2.774,1.071,0.6,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0
win,Holly Holm,2023-03-25,Holly Holm,Yana Santos,3.238,2.863,0.846,0.6,0.286,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1028.0,910.0
loss,Ketlen Vieira,2022-05-21,Holly Holm,Ketlen Vieira,3.164,2.798,0.917,0.6,0.286,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1137.83417878,1000.0
win,Holly Holm,2020-10-03,Holly Holm,Irene Aldana,2.747,2.803,0.545,0.6,0.333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0
win,Holly Holm,2020-01-18,Holly Holm,Raquel Pennington,2.816,2.828,0.6,0.4,0.4,0.0,1.0,2.667,2.933,0.0,0.0,0.0,0.0,1.0,1000.0,1000.0
loss,Amanda Nunes,2019-07-06,Holly Holm,Amanda Nunes,2.82,2.795,0.667,0.4,0.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,991.0,1000.0
win,Holly Holm,2018-06-09,Holly Holm,Megan Anderson,2.788,2.905,0.25,0.2,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1119.93445433,1000.0
loss,Cristiane Justino,2017-12-30,Holly Holm,Cristiane Justino,3.001,2.528,0.286,0.4,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
win,Holly Holm,2017-06-17,Holly Holm,Bethe Correia,3.078,2.649,0.333,0.4,0.333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1013.3288698869974,1016.064
loss,Germaine de Randamie,2017-02-11,Holly Holm,Germaine de Randamie,3.078,2.486,0.4,0.6,0.333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1014.0,1000.0
loss,Valentina Shevchenko,2016-07-23,Holly Holm,Valentina Shevchenko,3.463,2.068,0.5,0.75,0.333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,986.0,1028.0
loss,Miesha Tate,2016-03-05,Holly Holm,Miesha Tate,4.085,2.307,0.667,1.0,0.333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1000.0
win,Holly Holm,2015-11-14,Holly Holm,Ronda Rousey,3.633,2.2,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1046.762689079921,1025.4108682745614
win,Holly Holm,2015-07-15,Holly Holm,Marion Reneau,2.933,2.667,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1000.0
win,Holly Holm,2015-02-28,Holly Holm,Raquel Pennington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,992.0
loss,Matt Hamill,2007-03-03,Rex Holman,Matt Hamill,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.376,1.719,4.0,1.0,0.5,0.0,1.0,1000.0,976.0
loss,Claudio Ribeiro,2023-05-06,Joseph Holmes,Claudio Ribeiro,3.103,2.727,0.75,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0
loss,JunYong Park,2022-10-29,Joseph Holmes,JunYong Park,3.315,2.895,1.0,0.667,0.0,1.0,1.0,8.394,6.114,0.0,0.0,0.0,0.0,1.0,1000.0,1000.0
win,Joseph Holmes,2022-05-21,Joseph Holmes,Alen Amedovski,2.767,2.987,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1147.4825712946,1024.0304229319515
loss,Jamie Pickett,2022-01-15,Joseph Holmes,Jamie Pickett,1.545,2.318,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
win,Joseph Holmes,2021-10-05,Joseph Holmes,Shonte Barnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1224.3725799802012,1060.350624299585
loss,Cam Rowston,2025-08-19,Brandon Holmes,Cam Rowston,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1018.0,1021.5060816466114
loss,Jordan Leavitt,2025-05-31,Kurt Holobaugh,Jordan Leavitt,4.548,4.054,0.385,0.4,0.0,0.667,1.0,1.011,0.337,0.0,0.0,0.0,0.0,1.0,1000.0,993.3355650565013
loss,Alexander Hernandez,2025-03-15,Kurt Holobaugh,Alexander Hernandez,4.502,4.084,0.455,0.6,0.0,0.667,1.0,4.512,4.569,0.6,0.6,0.375,0.0,1.0,1036.26,992.0
win,Kurt Holobaugh,2024-07-20,Kurt Holobaugh,Kaynan Kruschewsky,4.273,3.824,0.4,0.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1058.0,1000.0
loss,Trey Ogden,2024-03-23,Kurt Holobaugh,Trey Ogden,4.655,4.067,0.444,0.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0
win,Kurt Holobaugh,2023-08-19,Kurt Holobaugh,Austin Hubbard,3.992,3.731,0.571,0.0,0.0,0.0,1.0,3.669,2.971,1.143,0.4,0.333,0.0,1.0,1000.0,1000.0
loss,Thiago Moises,2019-05-11,Kurt Holobaugh,Thiago Moises,4.331,3.569,0.333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Shane Burgos,2018-11-03,Kurt Holobaugh,Shane Burgos,4.137,3.414,0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Raoni Barcelos,2018-07-14,Kurt Holobaugh,Raoni Barcelos,3.001,2.522,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
nc,Draw,2017-07-11,Kurt Holobaugh,Matt Bessette,2.156,2.089,0.333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0
loss,Steven Siler,2013-04-27,Kurt Holobaugh,Steven Siler,1.867,1.467,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0
loss,Pat Healy,2013-01-12,Kurt Holobaugh,Pat Healy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.364,2.072,3.273,1.0,0.125,0.25,1.0,1000.0,1016.0
loss,Louis Smolka,2015-10-24,Paddy Holohan,Louis Smolka,2.345,1.965,2.0,0.8,0.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1099.0,1000.0
win,Paddy Holohan,2015-07-18,Paddy Holohan,Vaughan Lee,2.495,2.017,2.25,0.75,0.0,0.333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0
win,Paddy Holohan,2015-01-18,Paddy Holohan,Shane Howell,1.989,2.928,1.5,0.5,0.0,1.0,1.0,0.0,0.876,0.0,0.0,0.0,0.0,1.0,999.936,1000.0
loss,Chris Kelades,2014-10-04,Paddy Holohan,Chris Kelades,3.226,0.968,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
win,Paddy Holohan,2014-07-19,Paddy Holohan,Josh Sampo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1025.4108682745614,1016.0
win,Ben Holscher,2009-11-06,Ben Holscher,Jonny Goh,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1010.5937397739948,1000.0
win,Ben Holscher,2009-05-15,Ben Holscher,Cody Canterbury,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1169.0,1000.0
loss,Paul Sass,2010-10-16,Mark Holst,Paul Sass,0.133,2.067,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1008.0
loss,John Gunderson,2010-06-19,Mark Holst,John Gunderson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,997.134637171482,1020.863721814947
loss,Clay Guida,2022-12-03,Scott Holtzman,Clay Guida,4.224,3.477,2.154,0.4,0.25,0.125,1.0,2.056,2.742,3.667,0.333,0.0,0.0,1.0,1000.0,1000.0
loss,Mateusz Gamrot,2021-04-10,Scott Holtzman,Mateusz Gamrot,4.329,3.373,2.333,0.6,0.25,0.125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0
loss,Beneil Dariush,2020-08-08,Scott Holtzman,Beneil Dariush,4.4,3.242,2.545,0.8,0.25,0.125,1.0,5.714,11.429,0.0,0.0,0.0,0.0,1.0,1000.0,1000.0
win,Scott Holtzman,2020-02-15,Scott Holtzman,Jim Miller,4.244,3.176,2.7,0.8,0.286,0.143,1.0,1.592,4.433,0.667,0.0,0.0,0.0,1.0,1016.0,1024.0
win,Scott Holtzman,2019-08-03,Scott Holtzman,Dong Hyun Ma,4.232,3.296,2.889,0.8,0.167,0.167,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.5060816466114,1000.0
loss,Nik Lentz,2019-02-17,Scott Holtzman,Nik Lentz,4.314,3.111,3.25,0.8,0.167,0.167,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1008.0
win,Scott Holtzman,2018-10-06,Scott Holtzman,Alan Patrick,4.179,3.282,3.571,0.8,0.0,0.2,1.0,1.867,1.333,9.0,1.0,0.0,0.0,1.0,1001.0,1000.0
win,Scott Holtzman,2017-12-09,Scott Holtzman,Darrell Horcher,4.555,3.647,2.2,0.6,0.0,0.333,1.0,1.819,4.993,0.0,0.5,0.0,0.0,1.0,1180.83,993.0
win,Scott Holtzman,2017-04-22,Scott Holtzman,Michael McBride,3.936,3.156,2.25,0.5,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.064,1008.0
loss,Josh Emmett,2016-12-17,Scott Holtzman,Josh Emmett,3.797,2.227,2.0,0.667,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1212.891043082558,1000.0
win,Scott Holtzman,2016-07-13,Scott Holtzman,Cody Pfister,3.94,2.422,1.5,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1138.8409209092144,1000.0
loss,Drew Dober,2016-01-02,Scott Holtzman,Drew Dober,5.605,2.447,1.0,1.0,0.0,1.0,1.0,3.267,3.333,0.0,0.0,0.0,0.0,1.0,956.0,1000.0
win,Scott Holtzman,2015-08-08,Scott Holtzman,Anthony Christodoulou,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,1018.0
loss,Abdul Razak Alhassan,2018-01-20,Sabah Homasi,Abdul Razak Alhassan,3.585,4.88,0.667,0.0,0.0,0.0,1.0,6.207,8.966,1.0,1.0,1.0,0.0,1.0,1008.0,1000.0
loss,Abdul Razak Alhassan,2017-12-02,Sabah Homasi,Abdul Razak Alhassan,2.097,4.513,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.1874795479896,1009.6653820431
loss,Tim Means,2016-08-20,Sabah Homasi,Tim Means,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.916,3.738,0.0,1.0,1.0,0.0,1.0,984.0,984.0
loss,John Kelly,2010-01-30,Sabah Homasi,John Kelly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1000.0
loss,Pablo Garza,2012-11-17,Mark Hominick,Pablo Garza,4.288,3.99,0.083,0.4,0.286,0.429,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1193.9780999999998,1058.992788473615
loss,Eddie Yagin,2012-04-21,Mark Hominick,Eddie Yagin,3.776,3.72,0.091,0.6,0.286,0.429,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0
loss,Chan Sung Jung,2011-12-10,Mark Hominick,Chan Sung Jung,3.781,3.657,0.1,0.8,0.286,0.429,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.26,1000.0
loss,Jose Aldo,2011-04-30,Mark Hominick,Jose Aldo,4.148,3.617,0.0,1.0,0.286,0.429,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1184.529128193153,1021.5060816466114
win,Mark Hominick,2011-01-22,Mark Hominick,George Roop,4.101,3.511,0.0,0.8,0.167,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0
win,Mark Hominick,2010-09-30,Mark Hominick,Leonard Garcia,3.441,3.21,0.0,0.6,0.2,0.6,1.0,1.933,5.667,0.0,0.0,0.0,0.0,1.0,1020.863721814947,1000.0
win,Mark Hominick,2010-06-20,Mark Hominick,Yves Jabouin,2.569,2.416,0.0,0.6,0.0,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,992.0
win,Mark Hominick,2010-01-10,Mark Hominick,Bryan Caraway,2.759,2.45,0.0,0.6,0.0,0.667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
win,Mark Hominick,2008-07-19,Mark Hominick,Trenell Young,2.797,2.682,0.0,0.5,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1000.0
loss,Josh Grispi,2008-02-13,Mark Hominick,Josh Grispi,2.933,2.416,0.0,0.667,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Rani Yahya,2007-06-03,Mark Hominick,Rani Yahya,2.973,2.561,0.0,1.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1016.064
win,Mark Hominick,2006-06-28,Mark Hominick,Jorge Gurgel,3.204,2.913,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1002.0,1000.0
win,Mark Hominick,2006-03-04,Mark Hominick,Yves Edwards,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,1.7,2.0,0.0,0.0,0.0,1.0,1024.0,1000.0
loss,Roxanne Modafferi,2018-07-06,Barb Honchak,Roxanne Modafferi,4.733,3.933,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1111.5390425269002,1000.0
loss,Lauren Murphy,2017-12-01,Barb Honchak,Lauren Murphy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,993.3355650565013,1008.3954118031
loss,Shin Haraguchi,2024-05-18,JunYoung Hong,Shin Haraguchi,3.533,3.267,0.0,0.0,0.0,0.0,1.0,2.694,2.26,8.0,0.667,0.5,0.0,1.0,1027.0,1000.0
loss,Koyomi Matsushima,2022-06-09,JunYoung Hong,Koyomi Matsushima,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1008.0
loss,Rongzhu,2023-05-28,SeongChan Hong,Rongzhu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1018.0,992.0
loss,Ron Waterman,2000-04-14,Satoshi Honma,Ron Waterman,5.278,2.222,0.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1041.727443629894,1000.0
loss,Francisco Bueno,1999-04-29,Satoshi Honma,Francisco Bueno,7.221,1.593,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1000.0
win,Satoshi Honma,1998-10-11,Satoshi Honma,Yuhi Sano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,991.872,1016.0
loss,Scott Bessac,1995-09-08,David Hood,Scott Bessac,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Martin Buday,2021-10-12,Lorenzo Hood,Martin Buday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Benoit Saint Denis,2026-01-31,Dan Hooker,Benoit Saint Denis,4.794,4.515,0.56,0.6,0.5,0.125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1008.0
loss,Arman Tsarukyan,2025-11-22,Dan Hooker,Arman Tsarukyan,4.919,4.501,0.583,0.6,0.5,0.125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1032.0,1129.1220564455693
win,Dan Hooker,2024-08-17,Dan Hooker,Mateusz Gamrot,4.957,4.516,0.609,0.6,0.533,0.133,1.0,6.126,1.571,2.0,1.0,1.0,0.0,1.0,1197.1220564455693,964.0
win,Dan Hooker,2023-07-08,Dan Hooker,Jalin Turner,4.725,4.369,0.636,0.6,0.571,0.143,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1173.117514934895,984.0
win,Dan Hooker,2022-11-12,Dan Hooker,Claudio Puelles,4.792,4.535,0.667,0.4,0.538,0.154,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1009.6653820431,1000.0
loss,Arnold Allen,2022-03-19,Dan Hooker,Arnold Allen,4.783,4.354,0.7,0.4,0.538,0.154,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Islam Makhachev,2021-10-30,Dan Hooker,Islam Makhachev,4.82,4.396,0.737,0.6,0.538,0.154,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
win,Dan Hooker,2021-09-25,Dan Hooker,Nasrat Haqparast,4.812,4.841,0.471,0.6,0.636,0.182,1.0,5.188,2.925,0.25,0.8,0.2,0.0,1.0,1000.0,1000.0
loss,Michael Chandler,2021-01-23,Dan Hooker,Michael Chandler,4.836,4.813,0.5,0.6,0.636,0.182,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Dustin Poirier,2020-06-27,Dan Hooker,Dustin Poirier,4.604,4.591,0.267,0.8,0.636,0.182,1.0,6.659,6.765,1.0,1.0,0.0,0.5,1.0,978.2757183099026,1000.0
win,Dan Hooker,2020-02-22,Dan Hooker,Paul Felder,4.548,4.63,0.214,0.8,0.7,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,984.0,1000.0
win,Dan Hooker,2019-10-05,Dan Hooker,Al Iaquinta,4.271,4.932,0.231,0.8,0.778,0.222,1.0,5.667,4.4,2.0,1.0,0.0,0.0,1.0,1213.4406003967592,1000.0
win,Dan Hooker,2019-07-20,Dan Hooker,James Vick,4.165,4.985,0.25,0.8,0.75,0.25,1.0,2.667,1.667,0.0,1.0,0.0,0.0,1.0,1032.0,1000.0
loss,Edson Barboza,2018-12-15,Dan Hooker,Edson Barboza,3.844,4.287,0.273,0.8,0.75,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1227.7934160983373,1060.0
win,Dan Hooker,2018-07-07,Dan Hooker,Gilbert Burns,3.706,4.26,0.3,0.8,0.714,0.286,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,984.064,1000.0
win,Dan Hooker,2018-04-21,Dan Hooker,Jim Miller,3.558,4.292,0.333,0.6,0.667,0.333,1.0,1.412,4.064,0.5,0.0,0.0,0.0,1.0,1000.0,1000.0
win,Dan Hooker,2017-12-30,Dan Hooker,Marc Diakiese,3.833,4.579,0.125,0.6,0.8,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
win,Dan Hooker,2017-06-10,Dan Hooker,Ross Pearson,3.275,4.561,0.143,0.6,0.75,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,967.7439999999999,1000.0
loss,Jason Knight,2016-11-26,Dan Hooker,Jason Knight,3.315,4.738,0.167,0.6,0.75,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,984.0,1000.0
win,Dan Hooker,2016-03-19,Dan Hooker,Mark Eddiva,3.308,4.788,0.2,0.6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0
loss,Yair Rodriguez,2015-10-03,Dan Hooker,Yair Rodriguez,4.135,5.324,0.0,0.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1016.8842380000001
win,Dan Hooker,2015-05-09,Dan Hooker,Hatsu Hioki,5.978,7.163,0.0,0.5,1.0,0.0,1.0,2.447,2.2,2.375,0.2,0.0,0.0,1.0,1000.0,1000.0
loss,Maximo Blanco,2014-09-20,Dan Hooker,Maximo Blanco,3.364,0.28,0.0,1.0,1.0,0.0,1.0,3.723,2.447,0.0,0.0,0.0,0.0,1.0,1016.064,1000.0
win,Dan Hooker,2014-06-28,Dan Hooker,Ian Entwistle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1030.0
loss,Lance Gibson Jr.,2026-03-28,Chase Hooper,Lance Gibson Jr.,4.494,2.999,1.5,0.6,0.222,0.444,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,947.6814560488101,1009.8243516699999
loss,Alexander Hernandez,2025-08-16,Chase Hooper,Alexander Hernandez,4.533,2.964,1.75,1.0,0.222,0.444,1.0,4.419,4.595,1.0,0.8,0.3,0.0,1.0,1019.3307640861999,1023.4552585496988
win,Chase Hooper,2025-04-12,Chase Hooper,Jim Miller,4.973,3.259,1.182,0.8,0.25,0.5,1.0,2.837,5.449,0.4,0.0,0.0,0.0,1.0,1008.0,1000.0
win,Chase Hooper,2024-12-07,Chase Hooper,Clay Guida,5.082,3.327,1.0,0.8,0.286,0.429,1.0,2.686,3.169,3.75,0.5,0.0,0.0,1.0,1008.0,1000.0
win,Chase Hooper,2024-05-11,Chase Hooper,Viacheslav Borshchev,4.858,3.586,1.0,0.6,0.333,0.333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1173.117514934895,1008.0
win,Chase Hooper,2023-11-18,Chase Hooper,Jordan Leavitt,5.004,3.669,1.125,0.6,0.4,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.936,984.0
win,Chase Hooper,2023-05-20,Chase Hooper,Nick Fiore,4.045,3.721,1.143,0.4,0.5,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1027.0
loss,Steve Garcia,2022-10-29,Chase Hooper,Steve Garcia,3.995,3.413,1.333,0.6,0.5,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1198.499758368986,1000.0
win,Chase Hooper,2022-05-21,Chase Hooper,Felipe Colares,3.866,3.786,0.8,0.6,0.333,0.333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0
loss,Steven Peterson,2021-06-12,Chase Hooper,Steven Peterson,4.433,3.95,0.25,0.75,0.333,0.333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,987.0,1000.0
win,Chase Hooper,2020-12-12,Chase Hooper,Peter Barrett,4.455,4.05,0.333,0.667,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,968.1279999999999,1000.0
loss,Alex Caceres,2020-06-06,Chase Hooper,Alex Caceres,5.162,1.891,0.5,1.0,0.5,0.0,1.0,1.585,0.244,0.0,0.0,0.0,0.0,1.0,1008.0,1000.0
win,Chase Hooper,2019-12-14,Chase Hooper,Daniel Teymur,5.4,2.333,0.0,1.0,0.0,0.0,1.0,4.6,6.2,0.0,0.0,0.0,0.0,1.0,944.7439999999999,1008.0
win,Chase Hooper,2018-07-24,Chase Hooper,Canaan Kawaihae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Kai Kamaka III,2026-04-04,Dakota Hope,Kai Kamaka III,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,991.1279999999999,1000.0
loss,Roosevelt Roberts,2018-11-30,Darrell Horcher,Roosevelt Roberts,2.144,4.027,0.5,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Scott Holtzman,2017-12-09,Darrell Horcher,Scott Holtzman,1.819,4.993,0.0,0.5,0.0,0.0,1.0,4.555,3.647,2.2,0.6,0.0,0.333,1.0,1000.0,1000.0
win,Darrell Horcher,2017-06-25,Darrell Horcher,Devin Powell,0.695,8.687,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1039.0
loss,Khabib Nurmagomedov,2016-04-16,Darrell Horcher,Khabib Nurmagomedov,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,2.933,5.0,1.0,0.0,0.0,1.0,1000.0,1000.0
loss,Mark Kerr,1997-07-27,Moti Horenstein,Mark Kerr,0.0,9.202,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Mark Coleman,1996-07-12,Moti Horenstein,Mark Coleman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1009.0,1000.0
loss,Hakeem Dawodu,2019-07-27,Yoshinori Horie,Hakeem Dawodu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.615,3.077,0.0,0.0,0.0,0.0,1.0,1184.6757409803377,1028.5238540754676
win,Kyoji Horiguchi,2026-02-07,Kyoji Horiguchi,Amir Albazi,3.642,2.257,1.667,0.8,0.25,0.125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1239.538955225221,1071.832161197228
win,Kyoji Horiguchi,2025-11-22,Kyoji Horiguchi,Tagir Ulanbekov,3.605,2.45,1.875,0.8,0.286,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1011.727443629894,1000.0
win,Kyoji Horiguchi,2016-11-19,Kyoji Horiguchi,Ali Bagautinov,3.595,2.458,1.571,0.8,0.333,0.0,1.0,6.0,0.867,5.0,1.0,0.0,0.0,1.0,986.0,1023.0
