W/L,winner,Date,Fighter,Opponent,f_SLpM,f_SApM,f_TD_pct,f_W_pct,f_KO_pct,f_Sub_pct,f_Finish_pct,o_SLpM,o_SApM,o_TD_pct,o_W_pct,o_KO_pct,o_Sub_pct,o_Finish_pct,f_ELO,o_ELO
win,Dominick Cruz,2008-06-01,Dominick Cruz,Charlie Valencia,2.449,2.449,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1130.2097955039999,1008.0
loss,Urijah Faber,2007-03-24,Dominick Cruz,Urijah Faber,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Uros Medic,2021-03-06,Aalon Cruz,Uros Medic,7.801,7.572,0.0,0.333,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0
loss,Spike Carlyle,2020-02-29,Aalon Cruz,Spike Carlyle,9.041,6.301,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,986.0
win,Aalon Cruz,2019-07-30,Aalon Cruz,Steven Nguyen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1004.8360558471472
win,Timmy Cuamba,2025-11-01,Timmy Cuamba,ChangHo Lee,3.116,4.303,1.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
win,Timmy Cuamba,2025-04-26,Timmy Cuamba,Roberto Romero,3.0,4.378,1.0,0.333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Lucas Almeida,2024-06-15,Timmy Cuamba,Lucas Almeida,2.533,4.233,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Bolaji Oki,2024-02-10,Timmy Cuamba,Bolaji Oki,2.867,4.467,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
win,Timmy Cuamba,2023-08-29,Timmy Cuamba,Mateo Vogel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,986.0,1000.0
loss,Brad Katona,2018-07-06,Jay Cucciniello,Brad Katona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Ricardo Ramos,2024-08-17,Josh Culibao,Ricardo Ramos,3.227,3.218,0.0,0.6,0.0,0.25,1.0,3.333,2.5,0.0,1.0,1.0,0.0,1.0,1000.0,1000.0
loss,Danny Silva,2024-03-16,Josh Culibao,Danny Silva,2.798,3.254,0.0,0.8,0.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1030.0,1016.0
loss,Lerone Murphy,2023-07-22,Josh Culibao,Lerone Murphy,3.051,3.118,0.0,0.8,0.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
win,Josh Culibao,2023-02-11,Josh Culibao,Melsik Baghdasaryan,3.132,3.058,0.0,0.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1002.0,1044.0
win,Josh Culibao,2022-06-11,Josh Culibao,SeungWoo Choi,2.92,3.051,0.0,0.333,0.0,0.0,1.0,3.432,3.185,0.571,0.6,0.333,0.0,1.0,992.0,1000.0
win,Josh Culibao,2021-05-22,Josh Culibao,Shayilan Nuerdanbieke,2.52,4.301,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
draw,Draw,2020-10-03,Josh Culibao,Charles Jourdain,1.497,6.861,0.0,0.0,0.0,0.0,1.0,6.713,4.406,0.0,1.0,1.0,0.0,1.0,1000.0,1000.0
loss,Jalin Turner,2020-02-22,Josh Culibao,Jalin Turner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048.0,1000.0
loss,Casey Olson,2009-11-06,Chris Culley,Casey Olson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000.0,1000.0
loss,Masakazu Imanari,2011-09-24,Abel Cullum,Masakazu Imanari,2.705,2.465,5.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1173.7506715684226,1008.0
loss,Hideo Tokoro,2009-05-26,Abel Cullum,Hideo Tokoro,2.9,2.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
win,Abel Cullum,2009-03-08,Abel Cullum,Akiyo Nishiura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1020.0,1020.55
win,Zak Cummings,2023-04-15,Zak Cummings,Ed Herman,2.599,2.777,0.625,0.6,0.091,0.455,1.0,4.944,7.416,0.0,1.0,1.0,0.0,1.0,1016.0,1000.0
win,Zak Cummings,2020-08-29,Zak Cummings,Alessio Di Chirico,2.505,2.706,0.667,0.6,0.1,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989.0,1005.3335237060752
loss,Omari Akhmedov,2019-09-07,Zak Cummings,Omari Akhmedov,2.647,2.807,0.714,0.8,0.1,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0
win,Zak Cummings,2019-05-18,Zak Cummings,Trevin Giles,2.671,2.871,0.769,0.8,0.111,0.444,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1167.129554427735,987.0
win,Zak Cummings,2018-12-15,Zak Cummings,Trevor Smith,2.533,2.776,0.833,0.6,0.125,0.5,1.0,2.568,0.925,2.0,1.0,0.0,0.5,1.0,974.0,1000.0
loss,Michel Prazeres,2018-05-19,Zak Cummings,Michel Prazeres,2.633,2.892,0.909,0.8,0.125,0.5,1.0,3.2,0.933,7.0,1.0,0.0,0.0,1.0,1008.0,1000.0
win,Zak Cummings,2017-04-15,Zak Cummings,Nathan Coy,2.337,2.664,1.111,0.6,0.167,0.333,1.0,3.404,1.846,1.333,0.4,0.667,0.0,1.0,1082.0,1000.0
win,Zak Cummings,2016-11-19,Zak Cummings,Alexander Yakovlev,2.302,2.738,1.25,0.6,0.2,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,969.4173077400001,1000.0
loss,Santiago Ponzinibbio,2016-08-06,Zak Cummings,Santiago Ponzinibbio,2.295,2.487,1.286,0.8,0.2,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,995.1639441528528,1000.0
win,Zak Cummings,2016-04-10,Zak Cummings,Nicolas Dalby,1.884,2.112,1.333,0.8,0.25,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1074.0,1000.0
win,Zak Cummings,2015-07-25,Zak Cummings,Dominique Steele,1.64,2.103,1.6,0.6,0.0,0.333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1008.0
loss,Gunnar Nelson,2014-07-19,Zak Cummings,Gunnar Nelson,1.594,2.284,2.0,0.75,0.0,0.333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1181.5527981644802,1000.0
win,Zak Cummings,2014-05-10,Zak Cummings,Yan Cabral,0.914,4.155,1.0,0.5,0.0,1.0,1.0,2.203,0.441,3.5,1.0,0.0,0.5,1.0,992.0,973.0
win,Zak Cummings,2013-08-28,Zak Cummings,Ben Alloway,0.778,5.702,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.936,1000.0
loss,Tim Kennedy,2009-09-25,Zak Cummings,Tim Kennedy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,874.7591699945601,1000.0
loss,Ed Herman,2019-05-18,Patrick Cummins,Ed Herman,4.103,3.307,2.625,0.4,0.5,0.0,1.0,13.75,13.75,0.0,1.0,1.0,0.0,1.0,957.0,964.0
loss,Misha Cirkunov,2018-10-27,Patrick Cummins,Misha Cirkunov,4.23,3.272,3.0,0.4,0.5,0.0,1.0,4.354,2.488,1.429,0.6,0.2,0.8,1.0,984.0,1000.0
loss,Corey Anderson,2018-04-21,Patrick Cummins,Corey Anderson,4.524,3.137,3.231,0.6,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1062.0,1000.0
win,Patrick Cummins,2017-07-22,Patrick Cummins,Gian Villante,4.334,2.875,3.417,0.6,0.571,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1008.0
win,Patrick Cummins,2017-04-08,Patrick Cummins,Jan Blachowicz,4.234,2.752,3.455,0.4,0.667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Rogerio Nogueira,2016-05-14,Patrick Cummins,Rogerio Nogueira,4.348,2.532,3.8,0.6,0.667,0.0,1.0,7.241,1.552,0.0,1.0,1.0,0.0,1.0,972.0,1000.0
loss,Glover Teixeira,2015-11-07,Patrick Cummins,Glover Teixeira,4.261,1.979,3.778,0.8,0.667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1019.45,1000.0
win,Patrick Cummins,2015-08-01,Patrick Cummins,Rafael Cavalcante,4.127,1.906,2.571,0.6,0.5,0.0,1.0,3.105,3.058,0.357,0.4,1.0,0.0,1.0,972.0,1000.0
loss,Ovince Saint Preux,2015-04-18,Patrick Cummins,Ovince Saint Preux,4.272,1.704,2.833,0.6,0.5,0.0,1.0,4.249,2.688,1.0,1.0,1.0,0.0,1.0,972.0,1000.0
win,Patrick Cummins,2014-12-20,Patrick Cummins,Antonio Carlos Junior,4.347,2.192,2.6,0.6,0.667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0
win,Patrick Cummins,2014-07-26,Patrick Cummins,Kyle Kingsbury,3.74,3.039,0.75,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,984.0
win,Patrick Cummins,2014-06-07,Patrick Cummins,Roger Narvaez,2.981,6.708,0.0,0.333,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1245.8323602597934,1000.0
loss,Daniel Cormier,2014-02-22,Patrick Cummins,Daniel Cormier,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.775,1.275,1.636,1.0,0.455,0.0,1.0,1000.0,1008.0
win,Patrick Cummins,2010-12-04,Patrick Cummins,Terrell Brown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,992.0
loss,Tamdan McCrory,2008-08-09,Luke Cummo,Tamdan McCrory,1.957,1.453,0.667,0.6,0.667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,984.234929904
loss,Luigi Fioravanti,2008-03-01,Luke Cummo,Luigi Fioravanti,2.202,1.266,0.8,0.6,0.667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
win,Luke Cummo,2007-09-19,Luke Cummo,Edilberto de Oliveira,2.161,1.213,1.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
win,Luke Cummo,2007-04-07,Luke Cummo,Josh Haynes,1.689,1.222,1.333,0.333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1060.0,1000.0
loss,Jonathan Goulet,2006-06-28,Luke Cummo,Jonathan Goulet,2.1,1.233,2.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
win,Luke Cummo,2006-04-06,Luke Cummo,Jason Von Flue,1.333,1.333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1106.0,1000.0
loss,Joe Stevenson,2005-11-05,Luke Cummo,Joe Stevenson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.312,3.0,1.0,0.0,1.0,1.0,1005.3335237060752,930.0
loss,Rizvan Kuniev,2024-08-20,Hugo Cunha,Rizvan Kuniev,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0
loss,Tony Johnson,2019-06-25,Alton Cunningham,Tony Johnson,1.657,9.613,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1148.8,977.0
loss,Bevon Lewis,2018-07-10,Alton Cunningham,Bevon Lewis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,948.0,989.0
loss,SuYoung You,2025-03-15,AJ Cunningham,SuYoung You,7.664,11.898,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.936,992.0
loss,Ludovit Klein,2024-03-02,AJ Cunningham,Ludovit Klein,7.582,11.319,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,969.4173077400001,1026.5708782818
loss,Steven Nguyen,2023-09-12,AJ Cunningham,Steven Nguyen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.301,9.041,0.0,0.0,0.0,0.0,1.0,1000.0,1000.0
loss,Jr. Ramiro Jimenez,2025-08-19,Tommy Cuozzi,Jr. Ramiro Jimenez,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,985.064,1026.0
loss,Kleydson Rodrigues,2021-09-21,Santo Curatolo,Kleydson Rodrigues,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1028.0,1000.064
loss,Marco Ruas,1995-09-08,Larry Cureton,Marco Ruas,0.343,1.371,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,964.0,992.0
loss,Todd Medina,1995-04-07,Larry Cureton,Todd Medina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,973.0,1000.0
loss,Johnny Eduardo,2012-05-15,Jeff Curran,Johnny Eduardo,1.448,2.327,0.3,0.2,0.0,0.667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1185.3532185782121,1000.0
loss,Scott Jorgensen,2011-10-29,Jeff Curran,Scott Jorgensen,1.257,2.257,0.333,0.2,0.0,0.667,1.0,1.68,4.68,2.0,0.0,0.0,0.0,1.0,1000.0,1000.0
win,Jeff Curran,2009-11-07,Jeff Curran,Dustin Neace,1.278,2.294,0.375,0.2,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Takeya Mizugaki,2009-08-09,Jeff Curran,Takeya Mizugaki,1.221,2.489,0.429,0.2,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0
loss,Joseph Benavidez,2009-04-05,Jeff Curran,Joseph Benavidez,1.167,2.292,0.333,0.2,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1113.42,1000.0
loss,Mike Brown,2008-06-01,Jeff Curran,Mike Brown,1.14,2.298,0.4,0.4,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,976.0,1000.0
loss,Urijah Faber,2007-12-12,Jeff Curran,Urijah Faber,1.16,2.477,0.25,0.5,0.0,0.5,1.0,2.449,2.449,0.0,1.0,0.0,1.0,1.0,1000.0,1000.0
win,Jeff Curran,2007-08-05,Jeff Curran,Stephen Ledbetter,0.939,3.119,0.333,0.333,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Hatsu Hioki,2006-08-27,Jeff Curran,Hatsu Hioki,0.454,2.271,0.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1008.0
loss,Matt Serra,2004-01-31,Jeff Curran,Matt Serra,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.673,1.212,2.0,0.0,0.0,0.0,1.0,1008.0,1000.0
win,Jeff Curran,2002-11-23,Jeff Curran,Todd Lally,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0
loss,Yan Xiaonan,2017-11-25,Kailin Curran,Yan Xiaonan,4.33,4.206,1.571,0.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Aleksandra Albu,2017-07-29,Kailin Curran,Aleksandra Albu,4.009,3.918,1.667,0.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Jamie Moyle,2016-12-03,Kailin Curran,Jamie Moyle,4.269,3.636,2.0,0.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1032.0,1000.0
loss,Felice Herrig,2016-07-23,Kailin Curran,Felice Herrig,4.34,3.517,2.5,0.25,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1010.4173077400001,992.0
win,Kailin Curran,2015-12-10,Kailin Curran,Emily Kagan,4.822,3.782,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0
loss,Alex Chambers,2015-05-09,Kailin Curran,Alex Chambers,2.171,4.729,5.0,0.0,0.0,0.0,1.0,2.457,3.276,1.0,0.0,0.0,0.0,1.0,1000.0,1000.0
loss,Paige VanZant,2014-11-22,Kailin Curran,Paige VanZant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Djorden Santos,2024-09-03,Will Currie,Djorden Santos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1018.0,1008.0
loss,Myktybek Orolbai,2026-03-14,Chris Curtis,Myktybek Orolbai,5.978,6.186,0.0,0.4,0.571,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
win,Chris Curtis,2025-07-12,Chris Curtis,Max Griffin,6.163,6.429,0.0,0.2,0.667,0.0,1.0,2.957,2.6,0.333,0.333,0.0,0.0,1.0,1000.0,1000.0
loss,Roman Kopylov,2025-01-11,Chris Curtis,Roman Kopylov,5.762,6.157,0.0,0.4,0.667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,1000.0
loss,Brendan Allen,2024-04-06,Chris Curtis,Brendan Allen,5.965,6.581,0.0,0.4,0.667,0.0,1.0,4.261,3.807,1.0,0.5,0.0,1.0,1.0,1000.0,1023.0
